panel,book,lam,cost,selector,f,sleeve,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,beats_SPY,beats_V2,OOS_4b,OOS_4a
broad,TOP20,0.35,50.0,S1_IS4b,0.4,TLT,0.05043559225434979,0.468608496812105,-0.24681516385997704,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.35,50.0,S2_minSleeveDD,0.05,CASH,0.09984364025868642,0.68929132775261,-0.24656562021909179,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.35,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.10460847304728649,0.6983262506881852,-0.2579853539389171,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.35,50.0,S4_ISsharpe_fpos,0.4,TLT,0.05043559225434979,0.468608496812105,-0.24681516385997704,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.5,0.0,S0_ISsharpe,0.5,BOND2,0.09370193739154042,0.8967940862935728,-0.17757086610926975,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.5,0.0,S1_IS4b,0.5,BOND2,0.09370193739154042,0.8967940862935728,-0.17757086610926975,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.5,0.0,S2_minSleeveDD,0.05,CASH,0.15717351512742805,1.0187251912633053,-0.2414871600456936,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.5,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.16282304477561915,1.0202742432596585,-0.25276650308985804,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.5,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.09370193739154042,0.8967940862935728,-0.17757086610926975,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.5,5.0,S0_ISsharpe,0.5,BOND2,0.08759114651607058,0.8439908048432437,-0.1824843080831321,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.5,5.0,S1_IS4b,0.4,TLT,0.10249565058563026,0.8725126976928476,-0.1879338462236967,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.5,5.0,S2_minSleeveDD,0.05,CASH,0.15070144251153827,0.9825979883144464,-0.24200145407480156,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.5,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.1562204441969337,0.9848206967254698,-0.25329505526633456,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.5,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.08759114651607058,0.8439908048432437,-0.1824843080831321,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.5,10.0,S0_ISsharpe,0.4,TLT,0.09606011875032516,0.8237574603091333,-0.19305122136581498,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.5,10.0,S1_IS4b,0.4,TLT,0.09606011875032516,0.8237574603091333,-0.19305122136581498,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.5,10.0,S2_minSleeveDD,0.05,CASH,0.1442647889340538,0.9464464169055419,-0.2425154769595982,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.5,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.14965452419041148,0.9493438285418458,-0.25382331783916223,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.5,10.0,S4_ISsharpe_fpos,0.4,TLT,0.09606011875032516,0.8237574603091333,-0.19305122136581498,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.5,15.0,S0_ISsharpe,0.4,TLT,0.08966120852733406,0.7749644309850673,-0.1981372476420714,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.5,15.0,S1_IS4b,0.4,TLT,0.08966120852733406,0.7749644309850673,-0.1981372476420714,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.5,15.0,S2_minSleeveDD,0.05,CASH,0.13786336480529182,0.9102729820521831,-0.24302922880431876,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.5,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.14312508545339986,0.9138460148764121,-0.254351290923595,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.5,15.0,S4_ISsharpe_fpos,0.4,TLT,0.08966120852733406,0.7749644309850673,-0.1981372476420714,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.5,25.0,S0_ISsharpe,0.4,TLT,0.07697244164037187,0.6772947008040952,-0.20821599891607745,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.5,25.0,S1_IS4b,0.35,TLT,0.08416792385701788,0.7118751103822061,-0.2038504524457767,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.5,25.0,S2_minSleeveDD,0.05,CASH,0.12516545149119973,0.8378705639302434,-0.2440559197903449,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.5,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.13017485986531496,0.842797075763709,-0.25540636908814074,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.5,25.0,S4_ISsharpe_fpos,0.4,TLT,0.07697244164037187,0.6772947008040952,-0.20821599891607745,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.5,50.0,S0_ISsharpe,0.4,TLT,0.04587731976359222,0.4329791577364608,-0.2522801123602756,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.5,50.0,S1_IS4b,0.4,TLT,0.04587731976359222,0.4329791577364608,-0.2522801123602756,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.5,50.0,S2_minSleeveDD,0.05,CASH,0.09402410202649936,0.6566579177798115,-0.24661791134556954,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.5,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.09842396936659692,0.6649751156684528,-0.25803900651461753,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.5,50.0,S4_ISsharpe_fpos,0.4,TLT,0.04587731976359222,0.4329791577364608,-0.2522801123602756,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.7,0.0,S0_ISsharpe,0.5,BOND2,0.09373795279226727,0.8972773951232028,-0.17590825861495807,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.7,0.0,S1_IS4b,0.5,BOND2,0.09373795279226727,0.8972773951232028,-0.17590825861495807,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.7,0.0,S2_minSleeveDD,0.05,CASH,0.15695418602654376,1.0183449781301523,-0.2426393530654305,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.7,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.16253863272025626,1.019661519712615,-0.2539478944318574,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.7,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.09373795279226727,0.8972773951232028,-0.17590825861495807,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,0.7,5.0,S0_ISsharpe,0.5,BOND2,0.08726812492397729,0.8413553945509503,-0.18109984744486096,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.7,5.0,S1_IS4b,0.45,TLT,0.09458026238491923,0.8356477542055102,-0.19091697772005756,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.7,5.0,S2_minSleeveDD,0.05,CASH,0.1499843405427319,0.9793821443696018,-0.24318611220050756,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.7,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.15539345841123708,0.9812326715287906,-0.2545082063944386,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,0.7,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.08726812492397729,0.8413553945509503,-0.18109984744486096,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,0.7,10.0,S0_ISsharpe,0.45,TLT,0.0878185795491766,0.7823129292030744,-0.19640440511194834,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.7,10.0,S1_IS4b,0.45,TLT,0.0878185795491766,0.7823129292030744,-0.19640440511194834,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.7,10.0,S2_minSleeveDD,0.05,CASH,0.14305556971225775,0.9403911129597676,-0.2437325640850081,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.7,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.1482912424047913,0.942776576878434,-0.2550681917490556,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,True,False,False,False
broad,TOP20,0.7,10.0,S4_ISsharpe_fpos,0.45,TLT,0.0878185795491766,0.7823129292030744,-0.19640440511194834,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,0.7,15.0,S0_ISsharpe,0.45,TLT,0.08109756956794034,0.7289351850184326,-0.20185568353882255,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.7,15.0,S1_IS4b,0.45,TLT,0.08109756956794034,0.7289351850184326,-0.20185568353882255,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.7,15.0,S2_minSleeveDD,0.05,CASH,0.13616763683176702,0.9013750708525603,-0.24427870884485592,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.7,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.14123173215165719,0.9042962993878695,-0.2556278506341675,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,True,False,False,False
broad,TOP20,0.7,15.0,S4_ISsharpe_fpos,0.45,TLT,0.08109756956794034,0.7289351850184326,-0.20185568353882255,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.0786991597225013,1.1036857159324687,-0.12255490082555787,False,False,False,False
broad,TOP20,0.7,25.0,S0_ISsharpe,0.4,TLT,0.07495124725091329,0.6617582411922972,-0.20791490368839205,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.7,25.0,S1_IS4b,0.3,TLT,0.08899297306818599,0.7254943834403995,-0.1994503685946527,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.7,25.0,S2_minSleeveDD,0.05,CASH,0.12251334476671638,0.8232807309600653,-0.24537007749411066,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.7,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.12723982595633232,0.8272754770439826,-0.2567461895495188,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.7,25.0,S4_ISsharpe_fpos,0.4,TLT,0.07495124725091329,0.6617582411922972,-0.20791490368839205,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07643420182382177,1.0740236940215915,-0.12284879701088924,False,False,False,False
broad,TOP20,0.7,50.0,S0_ISsharpe,0.4,TLT,0.04189720711523082,0.40129123417084545,-0.2557850275218999,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.7,50.0,S1_IS4b,0.4,TLT,0.04189720711523082,0.40129123417084545,-0.2557850275218999,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.7,50.0,S2_minSleeveDD,0.05,CASH,0.0890759643480854,0.6278311072655216,-0.24809313324390236,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.7,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.09299001005072949,0.6345154440820852,-0.2595363333063374,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,0.7,50.0,S4_ISsharpe_fpos,0.4,TLT,0.04189720711523082,0.40129123417084545,-0.2557850275218999,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07079200855638135,0.9997811558197238,-0.1235833726210791,False,False,False,False
broad,TOP20,1.0,0.0,S0_ISsharpe,0.5,BOND2,0.09336401938878192,0.8928697656998775,-0.18029658123055436,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,1.0,0.0,S1_IS4b,0.5,BOND2,0.09336401938878192,0.8928697656998775,-0.18029658123055436,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,1.0,0.0,S2_minSleeveDD,0.05,CASH,0.15599115472960046,1.0119888624875832,-0.24682146560416185,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,1.0,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.1614941242567407,1.0131524413355666,-0.2582139425753789,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,1.0,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.09336401938878192,0.8928697656998775,-0.18029658123055436,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08210528304142994,1.1481353293632484,-0.12211398589281497,True,False,False,False
broad,TOP20,1.0,5.0,S0_ISsharpe,0.5,BOND2,0.08658085918511293,0.834293186305578,-0.18507001882613694,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,1.0,5.0,S1_IS4b,0.45,TLT,0.0937917330008009,0.8283314235147419,-0.19458897981372714,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,1.0,5.0,S2_minSleeveDD,0.05,CASH,0.14863743330350276,0.970873501603954,-0.24740029994672674,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,1.0,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.15390547546724975,0.9723260353452383,-0.2588060275042353,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,True,False,False,False
broad,TOP20,1.0,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.08658085918511293,0.834293186305578,-0.18507001882613694,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.08096874887198946,1.1333248961415148,-0.12226096695787714,False,False,False,False
broad,TOP20,1.0,10.0,S0_ISsharpe,0.5,BOND2,0.07983867890311891,0.7756618343140975,-0.19008786633382624,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
broad,TOP20,1.0,10.0,S1_IS4b,0.45,TLT,0.08667436651118954,0.772220436449828,-0.20024932786570782,0.1545044425578177,0.8820239235972316,-0.3371595330739301,0.07983337481604291,1.1185082795688415,-0.12240793860207921,False,False,False,False
