sleeve,weighting,gross,cost,window,n,CAGR,Sharpe,MaxDD,H1,H2,vol,spySharpe,edge,turnover,L1_H1,L2_H2,L3_S,L4_DDcap,L5_CAGRfloor,pass4b,pass4a
EQETF24,EW,0.9,25.0,Y2015,252,-0.005810053149586603,0.02778850860481446,-0.12392385557984587,0.6107506038581855,-0.35495609951148704,0.13948212343193991,0.15647338963609952,-0.12868488103128506,0.6407994971182945,True,False,False,False,False,False,False
EQETF24,EW,0.9,25.0,Y2016,252,0.13494631842255989,1.0588254775602994,-0.0875327825766734,0.8910676954365219,1.4002922924735843,0.12720879501688678,0.932883861426454,0.12594161613384547,0.6007854249514183,True,False,True,False,True,False,False
EQETF24,EW,0.95,25.0,FULL,4444,0.13626727624928714,0.8263452032686555,-0.34413355030676096,0.901395516004913,0.7564813499220622,0.17273277684874727,0.8845060132920908,-0.058160810023435316,0.6575504435682712,False,False,False,False,True,False,False
EQETF24,EW,0.95,25.0,IS,2007,0.13895349278524538,0.8327467443754748,-0.2130227400028627,0.8379933608846769,0.8900530779011117,0.17459406652454587,0.8986386739891564,-0.06589192961368162,0.5990541122823635,True,False,False,False,True,False,False
EQETF24,EW,0.95,25.0,OOS,2437,0.1340597910016994,0.8208699487700715,-0.34413355030676096,0.9009112156803943,0.7328161153339242,0.17122049432811806,0.8739575612872552,-0.053087612517183747,0.705725304828352,False,False,False,False,True,False,False
EQETF24,EW,0.95,25.0,ISH1_HALF,1003,0.16739998790960753,0.8379933608846769,-0.2130227400028627,1.1058950481479608,0.5212763917521189,0.21142162675151882,0.8377534152899397,0.0002399455947371676,0.6216011059097222,True,False,True,False,True,False,False
EQETF24,EW,0.95,25.0,ISH2_HALF,1004,0.11122746813950846,0.8900530779011117,-0.15908295137617845,1.291348198854155,0.57591744496015,0.12768565707378077,1.0603109088217444,-0.17025783092063274,0.5765295758199722,False,False,False,False,True,False,False
EQETF24,EW,0.95,25.0,CAL0912,999,0.16146995738044478,0.8137396426982997,-0.2130227400028627,1.1057433270647417,0.46652779188123966,0.2114759704783537,0.8104611305183171,0.00327851217998254,0.6216369063536266,True,False,True,False,True,False,False
EQETF24,EW,0.95,25.0,CAL0910,497,0.2556211987387087,1.0981039823506908,-0.2130227400028627,1.3177143449350337,0.8233724621985705,0.23178509587688392,1.0390922765109214,0.059011705839769446,0.6888053106896717,True,True,True,False,True,False,False
EQETF24,EW,0.95,25.0,CAL1112,502,0.0752129346849939,0.477842350202066,-0.20320295848018588,0.0932917451576907,1.2126901626574638,0.18932963482927695,0.5441043455968064,-0.06626199539474042,0.5551375100288964,False,True,False,False,True,False,False
EQETF24,EW,0.95,25.0,CAL1316,1008,0.1170687725457793,0.9288560466201429,-0.15908295137617867,1.4456379283188643,0.5200220083348784,0.1280470076212997,1.101671080912679,-0.1728150342925362,0.5766729503010224,False,True,False,False,True,False,False
EQETF24,EW,0.95,25.0,Y2009,245,0.35224458538640646,1.2432864307041154,-0.2130227400028627,0.4443505275999215,2.9920629844252318,0.2725928683194405,1.1866895086101603,0.05659692209395506,0.848349023752173,True,False,True,False,True,False,False
EQETF24,EW,0.95,25.0,Y2010,252,0.16830538327712796,0.9371294917581878,-0.14835070378256732,-0.45880536937381317,2.8288289304673957,0.1840528345568924,0.8718097148012244,0.06531977695696345,0.5336933674344617,True,False,True,False,True,False,False
EQETF24,EW,0.95,25.0,Y2011,252,-0.008692979813965551,0.07915013179822779,-0.20320295848018588,0.9717139951757695,-0.2973612101098201,0.2331711269633056,0.19671325116551447,-0.11756311936728668,0.5988392184386572,False,False,False,False,False,False,False
EQETF24,EW,0.95,25.0,Y2012,250,0.1669790758638996,1.2405830674403338,-0.09354167640808697,1.3325664011622085,1.1360843113701582,0.13143821459945007,1.237652695894811,0.0029303715455226698,0.5110861879518577,False,True,True,False,True,False,False
EQETF24,EW,0.95,25.0,Y2013,252,0.23682954282153057,1.896592326757944,-0.06662930913263876,1.3586862099940107,2.556515907037465,0.11563525992538792,2.5846791583532798,-0.6880868315953357,0.4879925442071231,False,False,False,False,True,False,False
EQETF24,EW,0.95,25.0,Y2014,252,0.10920003788566501,0.9797113174334245,-0.07782040035364268,1.5957939453100138,0.4215744861489117,0.11221908921037091,1.1796547172746248,-0.19994339984120024,0.5188282668107862,True,False,False,False,True,False,False
EQETF24,EW,0.95,25.0,Y2015,252,-0.006540208608329712,0.02890226971636657,-0.130487017545165,0.611885199984976,-0.3537034656710059,0.14727414549001913,0.15647338963609952,-0.12757111991973297,0.6699352354707632,True,False,False,False,False,False,False
EQETF24,EW,0.95,25.0,Y2016,252,0.14248268027359035,1.0592677384684117,-0.09230805931309072,0.8916338078209193,1.4007156272019206,0.13427873659635492,0.932883861426454,0.12638387704195775,0.6299357547154172,True,False,True,False,True,False,False
EQETF24,EW,1.0,25.0,FULL,4444,0.14306178522355095,0.826502339900948,-0.3595279227257482,0.9019377871767711,0.7563225711347539,0.18189035521673946,0.8845060132920908,-0.05800367339114276,0.6909904048443966,False,False,False,False,True,False,False
EQETF24,EW,1.0,25.0,IS,2007,0.14594344089217692,0.8333140878993543,-0.22319130907430762,0.8385677123205197,0.8906463804753972,0.183804355897417,0.8986386739891564,-0.06532458608980207,0.6294772442913262,True,False,False,False,True,False,False
EQETF24,EW,1.0,25.0,OOS,2437,0.14069402955826793,0.8206819121810174,-0.3595279227257484,0.9002955264475708,0.733095743063228,0.1803364839661367,0.8739575612872552,-0.05327564910623783,0.7416497865555216,False,False,False,False,True,False,False
EQETF24,EW,1.0,25.0,ISH1_HALF,1003,0.17565640540740834,0.8385677123205197,-0.22319130907430762,1.1064804025644306,0.5218873618943016,0.2225730378735788,0.8377534152899397,0.0008142970305800024,0.6535602075568142,True,False,True,False,True,False,False
EQETF24,EW,1.0,25.0,ISH2_HALF,1004,0.1170099066498369,0.8906463804753972,-0.16713929886112566,1.2919139185164414,0.5765752019098419,0.13442405452729597,1.0603109088217444,-0.16966452834634715,0.605418268041043,False,False,False,False,True,False,False
EQETF24,EW,1.0,25.0,CAL0912,999,0.16937792862819845,0.8143435607275799,-0.22319130907430762,1.106328996350615,0.46721308577233817,0.22263108488884162,0.8104611305183171,0.0038824302092627105,0.6537102708980764,True,False,True,False,True,False,False
EQETF24,EW,1.0,25.0,CAL0910,497,0.26905315425454046,1.098686549772377,-0.22319130907430762,1.3185989744651871,0.8235413715145553,0.24399176810727072,1.0390922765109214,0.05959427326145561,0.7261234262844172,True,True,True,False,True,False,False
EQETF24,EW,1.0,25.0,CAL1112,502,0.07840975071923628,0.47852879269918386,-0.21321513538912062,0.09433450506648765,1.2129967495230753,0.1993405081291774,0.5441043455968064,-0.06557555289762257,0.5820183620793289,False,True,False,False,True,False,False
EQETF24,EW,1.0,25.0,CAL1316,1008,0.12318157668107133,0.9294039502393864,-0.16713929886112733,1.4461172865042138,0.520687157729941,0.13480306538058687,1.101671080912679,-0.1722671306732927,0.6054605839935648,False,True,False,False,True,False,False
EQETF24,EW,1.0,25.0,Y2009,245,0.37143697150625665,1.244195940932553,-0.22319130907430762,0.44634867960848346,2.9912789099719777,0.2869445812351422,1.1866895086101603,0.05750643232239261,0.8962619662821231,True,False,True,False,True,False,False
EQETF24,EW,1.0,25.0,Y2010,252,0.17684637462200659,0.937265802115034,-0.15586344013341524,-0.4586217069886634,2.829323290301353,0.1937511784205924,0.8718097148012244,0.06545608731380959,0.5607109568422032,True,False,True,False,True,False,False
EQETF24,EW,1.0,25.0,Y2011,252,-0.010404684191286151,0.08019291840933065,-0.21321513538912062,0.9720616094527055,-0.29574926168360793,0.245512603272182,0.19671325116551447,-0.11652033275618381,0.6265105977039052,False,False,False,False,False,False,False
EQETF24,EW,1.0,25.0,Y2012,250,0.17600343552449438,1.240891748404402,-0.09834568128183441,1.3326693163507304,1.1366394216106406,0.13836629008495718,1.237652695894811,0.0032390525095908895,0.5371701885697562,False,True,True,False,True,False,False
EQETF24,EW,1.0,25.0,Y2013,252,0.25038073903418545,1.8972247239521294,-0.07004346401790151,1.3595971271489165,2.5568240833561595,0.12172586733734049,2.5846791583532798,-0.6874544344011504,0.5129085863496771,False,False,False,False,True,False,False
EQETF24,EW,1.0,25.0,Y2014,252,0.11493003422177162,0.9800498622058473,-0.08179079860340899,1.5966941641808763,0.42151776441133576,0.11813418108893149,1.1796547172746248,-0.19960485506877745,0.5452164437882148,True,False,False,False,True,False,False
EQETF24,EW,1.0,25.0,Y2015,252,-0.00732112802388496,0.029966443277114806,-0.13701802596557355,0.6129896533343169,-0.3525143878891348,0.15507091081014437,0.15647338963609952,-0.1265069463589847,0.7016584346157055,True,False,False,False,False,False,False
EQETF24,EW,1.0,25.0,Y2016,252,0.15000893968673523,1.0596479074725613,-0.09707669086688009,0.8921273287882507,1.4010909214904492,0.14134918609520414,0.932883861426454,0.12676404604610736,0.6620588712206621,True,False,True,False,True,False,False
EQETF24,EW,0.05,50.0,FULL,4444,0.007239658354737832,0.8019079149269106,-0.020788500669276955,0.870470098403077,0.7375221148255117,0.009046671563554464,0.8845060132920908,-0.08259809836518017,0.05637552994672384,False,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,IS,2007,0.007337783682982213,0.8012790783996748,-0.01225084138056387,0.8065685967713621,0.8562667882190801,0.009176811176375305,0.8986386739891564,-0.0973595955894816,0.05520788764399153,False,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,OOS,2437,0.007158854069818421,0.8023979965128927,-0.020788500669277177,0.8915858331971196,0.7042407626575519,0.008939957498966684,0.8739575612872552,-0.07155956477436254,0.057337145909622377,False,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,ISH1_HALF,1003,0.008943177143499348,0.8065685967713621,-0.01225084138056387,1.0734043408565184,0.49001938309453164,0.011115355026505605,0.8377534152899397,-0.031184818518577684,0.06364790107477736,True,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,ISH2_HALF,1004,0.005736539849476641,0.8562667882190801,-0.008776199838242404,1.2578809880852468,0.5409265982077753,0.006706651552449932,1.0603109088217444,-0.2040441206026643,0.04677628060108497,False,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,CAL0912,999,0.008668312047230176,0.7819128053517754,-0.01225084138056387,1.073202210492158,0.4342632146111093,0.011117407985426443,0.8104611305183171,-0.02854832516654171,0.06335376805703721,True,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,CAL0910,497,0.013012862643368761,1.065608165092556,-0.01225084138056387,1.2796390711398244,0.7975093569160837,0.012202943793498245,1.0390922765109214,0.02651588858163456,0.07057123645238297,True,True,True,True,False,False,False
EQETF24,EW,0.05,50.0,CAL1112,502,0.004385389332613787,0.4455569674568041,-0.011397464487117204,0.05554262161836664,1.1843010408585752,0.009931538497143505,0.5441043455968064,-0.0985473781400023,0.056208186797103266,False,False,False,True,False,False,True
EQETF24,EW,0.05,50.0,CAL1316,1008,0.006020866699376626,0.8957176210455974,-0.008776199838242515,1.4133801200940272,0.484876546799256,0.006726998574561439,1.101671080912679,-0.2059534598670817,0.047134738306062324,False,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,Y2009,245,0.017347620939238695,1.2048185936457978,-0.01225084138056387,0.38771732060390307,2.9825017395804516,0.014360786849078917,1.1866895086101603,0.018129085035637482,0.08347054237172452,True,False,True,True,False,False,False
EQETF24,EW,0.05,50.0,Y2010,252,0.008816222277079566,0.9119021383863184,-0.008125332801103502,-0.4850234088080063,2.7958601491152377,0.009676888431510343,0.8718097148012244,0.04009242358509402,0.05803024458635646,True,False,True,True,False,False,False
EQETF24,EW,0.05,50.0,Y2011,252,0.0004323675371151747,0.04145465033429413,-0.011397464487117204,0.9451744504232404,-0.3463914476683309,0.01222278015175224,0.19671325116551447,-0.15525860083122034,0.06685398740818418,False,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,Y2012,250,0.008385843032133078,1.212094520633738,-0.0050666159085773765,1.3080466025699256,1.102753936408919,0.006909352472804087,1.237652695894811,-0.02555817526107318,0.045477219781133706,False,True,False,True,False,False,True
EQETF24,EW,0.05,50.0,Y2013,252,0.011371928819315702,1.861628245991664,-0.0036059931694680802,1.3208256459550023,2.5251358723322572,0.006084160498473114,2.5846791583532798,-0.7230509123616158,0.04168682991511888,False,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,Y2014,252,0.005603477875438578,0.9499619574322294,-0.004229422606151334,1.5578542150511252,0.39742587629327664,0.005900487881275738,1.1796547172746248,-0.22969275984239534,0.04185461457714952,True,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,Y2015,252,-0.00012582048204567986,-0.01246774969268222,-0.007205880357722516,0.5709429319691132,-0.3985418007205075,0.007714740195775607,0.15647338963609952,-0.16894113932878174,0.05428359803214316,True,False,False,True,False,False,False
EQETF24,EW,0.05,50.0,Y2016,252,0.007267774940514782,1.0283244481169165,-0.004967079340362113,0.8598978727449744,1.3667523851639671,0.0070663165194006,0.932883861426454,0.09544058669046251,0.050713910699837744,True,False,True,True,False,False,True
EQETF24,EW,0.1,50.0,FULL,4444,0.014472495057151757,0.8030548955424803,-0.041262878384806245,0.8720022413906725,0.7383317402390068,0.018097056078115206,0.8845060132920908,-0.08145111774961045,0.10922425942583193,False,False,False,True,False,False,False
EQETF24,EW,0.1,50.0,IS,2007,0.014673868294550863,0.8028566479076109,-0.024380626507698677,0.8082377944740001,0.8577978561730472,0.018354514128263413,0.8986386739891564,-0.09578202608154551,0.10664426312312533,False,False,False,True,False,False,False
EQETF24,EW,0.1,50.0,OOS,2437,0.014306683422484312,0.8031780934580315,-0.041262878384806356,0.8918979500230477,0.7055324179865692,0.017886013286530115,0.8739575612872552,-0.07077946782922373,0.11134902453848361,False,False,False,True,False,False,False
EQETF24,EW,0.1,50.0,ISH1_HALF,1003,0.017878636949867577,0.8082377944740001,-0.024380626507698677,1.0751724419058761,0.49163137101007026,0.02223132516045316,0.8377534152899397,-0.029515620815939614,0.1223507873725731,True,False,False,True,False,False,False
EQETF24,EW,0.1,50.0,ISH2_HALF,1004,0.011482366724625548,0.8577978561730472,-0.017512348958357737,1.2594154303056777,0.5425000207190335,0.013414709947892133,1.0603109088217444,-0.20251305264869723,0.09095338282213318,False,False,False,True,False,False,False
EQETF24,EW,0.1,50.0,CAL0912,999,0.01732460692311988,0.7836023296129586,-0.024380626507698677,1.0749729426933592,0.4359269183515328,0.02223552065707818,0.8104611305183171,-0.026858800905358526,0.12180288622574797,True,False,False,True,False,False,False
EQETF24,EW,0.1,50.0,CAL0910,497,0.026084899133514305,1.0673775940477659,-0.024380626507698677,1.2817065064255921,0.7989270233878226,0.024404643442130697,1.0390922765109214,0.02828531753684449,0.13552710910496057,True,True,True,True,False,False,False
EQETF24,EW,0.1,50.0,CAL1112,502,0.008725248798356455,0.4472205488339242,-0.02271830083681825,0.05751550985700828,1.1856907749812409,0.019866148821898067,0.5441043455968064,-0.09688379676288222,0.10821535879353948,False,False,False,True,False,False,True
EQETF24,EW,0.1,50.0,CAL1316,1008,0.012053611560520983,0.8972168220253516,-0.017512348958356183,1.4148598251705422,0.48645586780295713,0.013455253141129343,1.101671080912679,-0.2044542588873275,0.09162098486963324,False,False,False,True,False,False,False
EQETF24,EW,0.1,50.0,Y2009,245,0.03484117267981812,1.206904322930884,-0.024380626507698677,0.3907615378343525,2.9830040895046195,0.02871886887302677,1.1866895086101603,0.020214814320723695,0.16037742097743796,True,False,True,True,False,False,False
EQETF24,EW,0.1,50.0,Y2010,252,0.017642893360519496,0.9132866984484572,-0.016215349468651885,-0.4835539464467798,2.797603495983523,0.01935452829637857,0.8718097148012244,0.041476983647232846,0.11136708367338538,True,False,True,True,False,False,False
EQETF24,EW,0.1,50.0,Y2011,252,0.0007641808207263789,0.04342426921196415,-0.02271830083681825,0.9463921482432058,-0.34376250128809976,0.024450067270959604,0.19671325116551447,-0.1532889819535503,0.12836020332454562,False,False,False,True,False,False,False
EQETF24,EW,0.1,50.0,Y2012,250,0.016814098873411787,1.2134893368072652,-0.010117392190267638,1.3092483120480314,1.104384118435069,0.013819615662051298,1.237652695894811,-0.024163359087545855,0.08790935550628527,False,True,False,True,False,False,True
EQETF24,EW,0.1,50.0,Y2013,252,0.022855831194554588,1.8632833908779611,-0.007201105619699333,1.322682698119522,2.5265387361706666,0.012168475990663757,2.5846791583532798,-0.7213957674753186,0.08082829991350049,False,False,False,True,False,False,False
