parent,panel,book,conv,sleeve,f,cost,f_hat,MaxDD_base,MaxDD_sleeve,MaxDD_cashf,MaxDD_cashgm,dD_sleeve,dD_cashf,dD_cashgm,Sharpe_base,Sharpe_sleeve,Sharpe_cashf,Sharpe_cashgm,CAGR_base,CAGR_sleeve,CAGR_cashf,claim,ret_cashf,ret_cashgm,dd_cap_sleeve,dd_cap_cashf,dd_cap_base,fail4a_sleeve,fail4b_sleeve,fail4a_cashf,fail4b_cashf
F/idea106,u56x,top20,g1.00,exUUP,0.75,10.0,4.440892098500626e-16,-0.242233575959641,-0.21431655977489827,-0.06382231963543805,-0.242233575959641,0.027917016184742738,0.17841125632420296,0.0,1.0932568241939666,0.9337730709157137,1.092045850933548,1.0932568241939666,0.17781132678342115,0.09806230685860307,0.044202824709675737,True,6.390770960032206,0.0,False,True,False,DD,"H1,DD,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,exUUP,0.75,25.0,4.440892098500626e-16,-0.24388238524497596,-0.22499997486239554,-0.06434000905657822,-0.24388238524497596,0.018882410382580428,0.17954237618839775,0.0,0.9554605199661795,0.7557116366744909,0.9523501593716119,0.9554605199661795,0.151889897537955,0.07755690059799547,0.038339889108119696,True,9.508445826070531,0.0,False,True,False,DD,"H1,DD,CAGR",-,CAGR
F/idea106,u56x,top20,g1.00,exUUP,1.0,10.0,2.220446049250313e-16,-0.242233575959641,-0.24780412966609933,0.0,-0.242233575959641,-0.005570553706458314,0.242233575959641,0.0,1.0932568241939666,0.5485587723083679,,1.0932568241939666,0.17781132678342115,0.06161372753229921,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,exUUP,1.0,25.0,2.220446049250313e-16,-0.24388238524497596,-0.295186581264532,0.0,-0.24388238524497596,-0.05130419601955605,0.24388238524497596,0.0,0.9554605199661795,0.4158945216437028,,0.9554605199661795,0.151889897537955,0.04450022956858746,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,exUUP,0.25,10.0,-2.220446049250313e-16,-0.2087614192538666,-0.2013195252366381,-0.1587067542947621,-0.2087614192538667,0.007441894017228501,0.05005466495910449,-1.1102230246251565e-16,1.0760266303038128,1.1119537152181973,1.075947813904203,1.0760266303038128,0.14311184801647436,0.12803204204145202,0.10724659216152532,True,6.726065278976624,-1.4918554632126085e-14,True,True,False,DD,-,DD,-
F/idea106,u56x,ewall,g1.00,exUUP,0.25,25.0,-2.220446049250313e-16,-0.2185105318826196,-0.21191314272987993,-0.1671363158463357,-0.2185105318826196,0.006597389152739663,0.05137421603628389,0.0,0.9513679708946726,0.9697951307473224,0.9502055604551558,0.9513679708946726,0.12447715009730209,0.10994347582313613,0.09357789728956778,True,7.787052551682508,0.0,False,True,False,DD,DD,DD,CAGR
F/idea106,u56x,ewall,g1.00,exUUP,0.5,10.0,0.0,-0.2087614192538666,-0.20561823694739145,-0.10722460581618976,-0.2087614192538667,0.003143182306475145,0.10153681343767684,-1.1102230246251565e-16,1.0760266303038128,1.0725588723390187,1.0757977580092235,1.0760266303038128,0.14311184801647436,0.10969427213267369,0.07138532481248716,True,32.30382572099139,-3.532162364041151e-14,False,True,False,DD,DD,-,CAGR
F/idea106,u56x,ewall,g1.00,exUUP,0.5,25.0,0.0,-0.2185105318826196,-0.21725271378658761,-0.11359610831443268,-0.2185105318826196,0.0012578180960319818,0.10491442356818692,0.0,0.9513679708946726,0.9104083793090729,0.9489107924688536,0.9513679708946726,0.12447715009730209,0.09158858773985812,0.06247778407436355,True,83.4098538565781,0.0,False,True,False,DD,"H1,DD,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exUUP,0.75,10.0,0.0,-0.2087614192538666,-0.2195163796217009,-0.05432049804202199,-0.2087614192538667,-0.010754960367834299,0.1544409212118446,-1.1102230246251565e-16,1.0760266303038128,0.88192414695455,1.0755806214466779,1.0760266303038128,0.14311184801647436,0.08744358539251684,0.03561063832007694,False,,,False,True,False,DD,"H1,DD,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exUUP,0.75,25.0,0.0,-0.2185105318826196,-0.2304610620561347,-0.057885523447680054,-0.2185105318826196,-0.011950530173515106,0.16062500843493954,0.0,0.9513679708946726,0.7142107471202341,0.9474924283227122,0.9513679708946726,0.12447715009730209,0.06928100823175276,0.03125943400623821,False,,,False,True,False,DD,"H1,H2,OOS,DD,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,exUUP,1.0,10.0,0.0,-0.2087614192538666,-0.24780412966609933,0.0,-0.2087614192538667,-0.03904271041223273,0.2087614192538666,-1.1102230246251565e-16,1.0760266303038128,0.5485587723083679,,1.0760266303038128,0.14311184801647436,0.06161372753229921,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,exUUP,1.0,25.0,0.0,-0.2185105318826196,-0.295186581264532,0.0,-0.2185105318826196,-0.07667604938191241,0.2185105318826196,0.0,0.9513679708946726,0.4158945216437028,,0.9513679708946726,0.12447715009730209,0.04450022956858746,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,GLDonly,0.25,10.0,2.220446049250313e-16,-0.242233575959641,-0.20528249302278223,-0.18492693362167123,-0.242233575959641,0.03695108293685878,0.05730664233796978,0.0,1.0932568241939666,1.131563577341551,1.093080411909652,1.0932568241939666,0.17781132678342115,0.16183683875742716,0.13327332731076535,True,1.5508785611478328,0.0,False,True,False,DD,DD,DD,-
F/idea106,u56x,top20,g1.00,GLDonly,0.25,25.0,2.220446049250313e-16,-0.24388238524497596,-0.2162448436732911,-0.18625649662423982,-0.24388238524497596,0.027637541571684854,0.05762588862073614,0.0,0.9554605199661795,0.9871569671999962,0.9549462387421509,0.9554605199661795,0.151889897537955,0.13841810308252134,0.11448270306338815,True,2.0850584148835756,0.0,False,True,False,DD,DD,DD,-
F/idea106,u56x,top20,g1.00,GLDonly,0.5,10.0,2.220446049250313e-16,-0.242233575959641,-0.20932942951712052,-0.12546224467097722,-0.242233575959641,0.03290414644252049,0.1167713312886638,0.0,1.0932568241939666,1.0609723339659476,1.0926604742957877,1.0932568241939666,0.17781132678342115,0.14425682903570447,0.08867864458996522,True,3.5488333208293064,0.0,False,True,False,DD,DD,-,CAGR
F/idea106,u56x,top20,g1.00,GLDonly,0.5,25.0,2.220446049250313e-16,-0.24388238524497596,-0.2207740877501123,-0.12642133714968773,-0.24388238524497596,0.02310829749486365,0.11746104809528823,0.0,0.9554605199661795,0.9248980860785271,0.9538689103521448,0.9554605199661795,0.151889897537955,0.12342267356320002,0.0765606645863166,True,5.083068024435667,0.0,False,True,False,DD,"H1,DD",-,CAGR
F/idea106,u56x,top20,g1.00,GLDonly,0.75,10.0,2.220446049250313e-16,-0.242233575959641,-0.22538038769526347,-0.06382231963543805,-0.242233575959641,0.01685318826437754,0.17841125632420296,0.0,1.0932568241939666,0.8919475124182965,1.092045850933548,1.0932568241939666,0.17781132678342115,0.12520284731629894,0.044202824709675737,True,10.586202060135383,0.0,False,True,False,DD,"H1,DD",-,CAGR
F/idea106,u56x,top20,g1.00,GLDonly,0.75,25.0,2.220446049250313e-16,-0.24388238524497596,-0.24457353035451446,-0.06434000905657822,-0.24388238524497596,-0.0006911451095384935,0.17954237618839775,0.0,0.9554605199661795,0.7820582521770548,0.9523501593716119,0.9554605199661795,0.151889897537955,0.10766782449820655,0.038339889108119696,False,,,False,True,False,DD,"H1,DD",-,CAGR
F/idea106,u56x,top20,g1.00,GLDonly,1.0,10.0,2.220446049250313e-16,-0.242233575959641,-0.43929090567589346,0.0,-0.242233575959641,-0.19705732971625245,0.242233575959641,0.0,1.0932568241939666,0.6130289894958822,,1.0932568241939666,0.17781132678342115,0.0868331404310887,0.0,False,,,False,True,False,"H1,DD","H1,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,top20,g1.00,GLDonly,1.0,25.0,2.220446049250313e-16,-0.24388238524497596,-0.4624187363456368,0.0,-0.24388238524497596,-0.21853635110066083,0.24388238524497596,0.0,0.9554605199661795,0.5838471762980746,,0.9554605199661795,0.151889897537955,0.08193220866658701,0.0,False,,,False,True,False,DD,"H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,GLDonly,0.25,10.0,-2.220446049250313e-16,-0.2087614192538666,-0.20478267133269756,-0.1587067542947621,-0.2087614192538667,0.003978747921169035,0.05005466495910449,-1.1102230246251565e-16,1.0760266303038128,1.110993019935609,1.075947813904203,1.0760266303038128,0.14311184801647436,0.1349834405701904,0.10724659216152532,True,12.580506719912389,-2.7903829210143856e-14,False,True,False,DD,DD,DD,-
F/idea106,u56x,ewall,g1.00,GLDonly,0.25,25.0,-2.220446049250313e-16,-0.2185105318826196,-0.21578337059818298,-0.1671363158463357,-0.2185105318826196,0.002727161284436619,0.05137421603628389,0.0,0.9513679708946726,0.9804154856891679,0.9502055604551558,0.9513679708946726,0.12447715009730209,0.11737944232076192,0.09357789728956778,True,18.837982311301715,0.0,False,True,False,DD,"H1,DD",DD,CAGR
F/idea106,u56x,ewall,g1.00,GLDonly,0.5,10.0,1.1102230246251565e-16,-0.2087614192538666,-0.2161906960241281,-0.10722460581618976,-0.2087614192538667,-0.007429276770261506,0.10153681343767684,-1.1102230246251565e-16,1.0760266303038128,1.0129561107570548,1.0757977580092235,1.0760266303038128,0.14311184801647436,0.12451489492093804,0.07138532481248716,False,,,False,True,False,DD,"H1,DD",-,CAGR
F/idea106,u56x,ewall,g1.00,GLDonly,0.5,25.0,1.1102230246251565e-16,-0.2185105318826196,-0.22879324998369643,-0.11359610831443268,-0.2185105318826196,-0.010282718101076838,0.10491442356818692,0.0,0.9513679708946726,0.8910517977498261,0.9489107924688536,0.9513679708946726,0.12447715009730209,0.10785740396273713,0.06247778407436355,False,,,False,True,False,DD,"H1,DD",-,CAGR
F/idea106,u56x,ewall,g1.00,GLDonly,0.75,10.0,0.0,-0.2087614192538666,-0.229461288847151,-0.05432049804202199,-0.2087614192538667,-0.020699869593284403,0.1544409212118446,-1.1102230246251565e-16,1.0760266303038128,0.8377988749119442,1.0755806214466779,1.0760266303038128,0.14311184801647436,0.11208730185185778,0.03561063832007694,False,,,False,True,False,DD,"H1,DD",-,CAGR
F/idea106,u56x,ewall,g1.00,GLDonly,0.75,25.0,0.0,-0.2185105318826196,-0.26902842275688055,-0.057885523447680054,-0.2185105318826196,-0.05051789087426095,0.16062500843493954,0.0,0.9513679708946726,0.7381719097467401,0.9474924283227122,0.9513679708946726,0.12447715009730209,0.09699932985322146,0.03125943400623821,False,,,False,True,False,DD,"H1,DD,CAGR",-,CAGR
F/idea106,u56x,ewall,g1.00,GLDonly,1.0,10.0,0.0,-0.2087614192538666,-0.43929090567589346,0.0,-0.2087614192538667,-0.23052948642202686,0.2087614192538666,-1.1102230246251565e-16,1.0760266303038128,0.6130289894958822,,1.0760266303038128,0.14311184801647436,0.0868331404310887,0.0,False,,,False,True,False,"H1,DD","H1,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,u56x,ewall,g1.00,GLDonly,1.0,25.0,0.0,-0.2185105318826196,-0.4624187363456368,0.0,-0.2185105318826196,-0.2439082044630172,0.2185105318826196,0.0,0.9513679708946726,0.5838471762980746,,0.9513679708946726,0.12447715009730209,0.08193220866658701,0.0,False,,,False,True,False,DD,"H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,S4,0.25,10.0,2.220446049250313e-16,-0.26198457049262847,-0.21079434853482193,-0.2005204833110832,-0.26198457049262847,0.051190221957806537,0.06146408718154528,0.0,0.9449768997291143,0.9988313102516927,0.9431848997615344,0.944976899729114,0.17230965956257882,0.149253399618966,0.12992958836952506,True,1.2006997592666615,0.0,False,True,False,-,DD,-,H2
F/idea106,broad,top20,g1.00,S4,0.25,25.0,2.220446049250313e-16,-0.26326591267318955,-0.212086790133849,-0.20155317029654196,-0.26326591267319,0.05117912253934054,0.06171274237664759,-4.440892098500626e-16,0.7915976254531665,0.8270236968687066,0.7894767167611466,0.7915976254531666,0.1392650022487547,0.1199372272073409,0.10593330741535789,True,1.2058186876730845,-8.677155602046491e-15,False,True,False,-,"H2,OOS,DD",-,"H1,H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,S4,0.5,10.0,2.220446049250313e-16,-0.26198457049262847,-0.1561505525800978,-0.13639591734821976,-0.26198457049262847,0.10583401791253066,0.1255886531444087,0.0,0.9449768997291143,1.0570046414687355,0.9411617457559193,0.944976899729114,0.17230965956257882,0.12118679539571953,0.08693615839647206,True,1.186656763312197,0.0,True,True,False,-,-,-,"H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,S4,0.5,25.0,2.220446049250313e-16,-0.26326591267318955,-0.15745929146790405,-0.13714459906398635,-0.26326591267319,0.1058066212052855,0.1261213136092032,-4.440892098500626e-16,0.7915976254531665,0.854096143349117,0.7868186963762358,0.7915976254531666,0.1392650022487547,0.09551378741778249,0.07144397917932643,True,1.1919983094867308,-4.197177877823382e-15,True,True,False,-,"H2,OOS,CAGR",-,"H1,H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,S4,0.75,10.0,4.440892098500626e-16,-0.26198457049262847,-0.10085431390250266,-0.06956743547338873,-0.26198457049262847,0.1611302565901258,0.19241713501923974,0.0,0.9449768997291143,1.0459561367435042,0.938948990628836,0.944976899729114,0.17230965956257882,0.08617490929834903,0.04355743843686288,True,1.1941713436769343,0.0,True,True,False,-,CAGR,-,"H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,S4,0.75,25.0,4.440892098500626e-16,-0.26326591267318955,-0.10922765848399518,-0.06997506737808812,-0.26326591267319,0.15403825418919437,0.19329084529510143,-4.440892098500626e-16,0.7915976254531665,0.8004108290157365,0.7837283966396634,0.7915976254531666,0.1392650022487547,0.06454280660346212,0.03605762620224717,True,1.2548236560620576,-2.88298002458934e-15,True,True,False,-,"H1,H2,OOS,CAGR",-,"H1,H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,S4,1.0,10.0,2.220446049250313e-16,-0.26198457049262847,-0.25416986320969304,0.0,-0.26198457049262847,0.00781470728293543,0.26198457049262847,0.0,0.9449768997291143,0.4939402578373334,,0.944976899729114,0.17230965956257882,0.035571444118024154,0.0,True,33.52455325674329,0.0,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,S4,1.0,25.0,2.220446049250313e-16,-0.26326591267318955,-0.30478889387550034,0.0,-0.26326591267319,-0.041522981202310794,0.26326591267318955,-4.440892098500626e-16,0.7915976254531665,0.2831315209453883,,0.7915976254531666,0.1392650022487547,0.018985662217190225,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,broad,ewall,g1.00,S4,0.25,10.0,-2.220446049250313e-16,-0.23091856505209474,-0.18562886423967806,-0.17687931105226506,-0.23091856505209485,0.04528970081241668,0.05403925399982967,-1.1102230246251565e-16,1.0252029099204807,1.108245235462096,1.025234929455444,1.025202909920481,0.14259048345108294,0.12565570933687575,0.10702284086474312,True,1.1931907923978646,-2.4513807879269022e-15,True,True,False,-,-,-,-
F/idea106,broad,ewall,g1.00,S4,0.25,25.0,-2.220446049250313e-16,-0.23755055538445613,-0.18756390378201582,-0.18217043484345774,-0.2375505553844559,0.04998665160244031,0.05538012054099839,2.220446049250313e-16,0.9072827069812991,0.9686548776930192,0.9059605675472794,0.9072827069812992,0.12403094744084453,0.10819822070575658,0.09337649686701965,True,1.1078981841283158,4.4420779909609156e-15,True,True,False,-,-,-,"H2,CAGR"
F/idea106,broad,ewall,g1.00,S4,0.5,10.0,-2.220446049250313e-16,-0.23091856505209474,-0.1395736277176416,-0.12041478775436032,-0.23091856505209485,0.09134493733445315,0.11050377729773442,-1.1102230246251565e-16,1.0252029099204807,1.1844405160453548,1.0251947732892757,1.025202909920481,0.14259048345108294,0.10445146333524646,0.07134084233165061,True,1.2097416728541015,-1.2154182344667356e-15,True,True,False,-,CAGR,-,CAGR
F/idea106,broad,ewall,g1.00,S4,0.5,25.0,-2.220446049250313e-16,-0.23755055538445613,-0.14257925520137094,-0.12416261777934046,-0.2375505553844559,0.0949713001830852,0.11338793760511567,2.220446049250313e-16,0.9072827069812991,1.0046357252767906,0.9045221317296137,0.9072827069812992,0.12403094744084453,0.08738096354727198,0.06242821932191034,True,1.1939179245364333,2.33801795381315e-15,True,True,False,-,CAGR,-,"H2,CAGR"
F/idea106,broad,ewall,g1.00,S4,0.75,10.0,0.0,-0.23091856505209474,-0.09629116815696381,-0.0614724726511745,-0.23091856505209485,0.13462739689513092,0.16944609240092023,-1.1102230246251565e-16,1.0252029099204807,1.1056950394095157,1.0250880671463518,1.025202909920481,0.14259048345108294,0.07700394925642207,0.03563736404220652,True,1.2586300879969596,-8.246635159186607e-16,True,True,False,-,CAGR,-,CAGR
F/idea106,broad,ewall,g1.00,S4,0.75,25.0,0.0,-0.23755055538445613,-0.10113636915757873,-0.06346120587629944,-0.2375505553844559,0.1364141862268774,0.1740893495081567,2.220446049250313e-16,0.9072827069812991,0.8754822124678651,0.90297660089334,0.9072827069812992,0.12403094744084453,0.06006415111631913,0.03127490924249443,True,1.2761821502832542,1.6277237072377324e-15,True,True,False,-,"H1,CAGR",-,"H2,CAGR"
F/idea106,broad,ewall,g1.00,S4,1.0,10.0,0.0,-0.23091856505209474,-0.25416986320969304,0.0,-0.23091856505209485,-0.0232512981575983,0.23091856505209474,-1.1102230246251565e-16,1.0252029099204807,0.4939402578373334,,1.025202909920481,0.14259048345108294,0.035571444118024154,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,broad,ewall,g1.00,S4,1.0,25.0,0.0,-0.23755055538445613,-0.30478889387550034,0.0,-0.2375505553844559,-0.06723833849104421,0.23755055538445613,2.220446049250313e-16,0.9072827069812991,0.2831315209453883,,0.9072827069812992,0.12403094744084453,0.018985662217190225,0.0,False,,,False,True,False,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,exTLT,0.25,10.0,2.220446049250313e-16,-0.26198457049262847,-0.21858667058010672,-0.2005204833110832,-0.26198457049262847,0.04339789991252174,0.06146408718154528,0.0,0.9449768997291143,1.0035202687070404,0.9431848997615344,0.944976899729114,0.17230965956257882,0.1521937948432075,0.12992958836952506,True,1.4162917400482515,0.0,False,True,False,DD,DD,-,H2
F/idea106,broad,top20,g1.00,exTLT,0.25,25.0,2.220446049250313e-16,-0.26326591267318955,-0.21991808039572835,-0.20155317029654196,-0.26326591267319,0.043347832277461196,0.06171274237664759,-4.440892098500626e-16,0.7915976254531665,0.8338408799958833,0.7894767167611466,0.7915976254531666,0.1392650022487547,0.12275828634965924,0.10593330741535789,True,1.4236638635499952,-1.024478472204867e-14,False,True,False,-,"H1,H2,OOS,DD",-,"H1,H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,exTLT,0.5,10.0,2.220446049250313e-16,-0.26198457049262847,-0.17069967925017282,-0.13639591734821976,-0.26198457049262847,0.09128489124245565,0.1255886531444087,0.0,0.9449768997291143,1.0586074357510828,0.9411617457559193,0.944976899729114,0.17230965956257882,0.1274224792941041,0.08693615839647206,True,1.375787947326805,0.0,True,True,False,-,-,-,"H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,exTLT,0.5,25.0,2.220446049250313e-16,-0.26326591267318955,-0.17206584675159953,-0.13714459906398635,-0.26326591267319,0.09120006592159002,0.1261213136092032,-4.440892098500626e-16,0.7915976254531665,0.864787785243399,0.7868186963762358,0.7915976254531666,0.1392650022487547,0.10155794068868462,0.07144397917932643,True,1.3829081408519703,-4.8693957110938036e-15,True,True,False,-,"H1,OOS,CAGR",-,"H1,H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,exTLT,0.75,10.0,4.440892098500626e-16,-0.26198457049262847,-0.11465115810467363,-0.06956743547338873,-0.26198457049262847,0.14733341238795483,0.19241713501923974,0.0,0.9449768997291143,1.0426774372534178,0.938948990628836,0.944976899729114,0.17230965956257882,0.09659997519849894,0.04355743843686288,True,1.3059979532176416,0.0,True,True,False,-,"H1,CAGR",-,"H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,exTLT,0.75,25.0,4.440892098500626e-16,-0.26326591267318955,-0.11595745496298249,-0.06997506737808812,-0.26326591267319,0.14730845771020706,0.19329084529510143,-4.440892098500626e-16,0.7915976254531665,0.825334272079749,0.7837283966396634,0.7915976254531666,0.1392650022487547,0.07488054527014132,0.03605762620224717,True,1.3121503564673342,-3.0146891546695724e-15,True,True,False,-,"H1,CAGR",-,"H1,H2,OOS,CAGR"
F/idea106,broad,top20,g1.00,exTLT,1.0,10.0,2.220446049250313e-16,-0.26198457049262847,-0.28921073337473835,0.0,-0.26198457049262847,-0.027226162882109883,0.26198457049262847,0.0,0.9449768997291143,0.6068373246166188,,0.944976899729114,0.17230965956257882,0.050541668589007216,0.0,False,,,False,True,False,"H1,DD","H1,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
